Member of Parliament,Political Affiliation,Member Voted,Paired
Mr. Nathan Cullen (Skeena—Bulkley Valley),NDP,Yea,
Mr. Rodger Cuzner (Cape Breton—Canso),Liberal,Yea,
Mr. Joe Daniel (Don Valley East),Conservative,Nay,
Mrs. Patricia Davidson (Sarnia—Lambton),Conservative,Nay,
Mrs. Anne-Marie Day (Charlesbourg—Haute-Saint-Charles),NDP,Yea,
Mr. Bob Dechert (Mississauga—Erindale),Conservative,Nay,
Mr. Dean Del Mastro (Peterborough),Conservative,Nay,
Mr. Fin Donnelly (New Westminster—Coquitlam),NDP,Yea,
Ms. Rosane Doré Lefebvre (Alfred-Pellan),NDP,Yea,
Mr. Earl Dreeshen (Red Deer),Conservative,Nay,
Mr. Matthew Dubé (Chambly—Borduas),NDP,Yea,
Mr. John Duncan (Vancouver Island North),Conservative,Nay,
Mr. Pierre-Luc Dusseault (Sherbrooke),NDP,Yea,
Mr. Rick Dykstra (St. Catharines),Conservative,Nay,
Mr. Wayne Easter (Malpeque),Liberal,Yea,
Mr. Mark Eyking (Sydney—Victoria),Liberal,Yea,
Mr. Julian Fantino (Vaughan),Conservative,Nay,
Mr. Ed Fast (Abbotsford),Conservative,Nay,
Ms. Kerry-Lynne D. Findlay (Delta—Richmond East),Conservative,Nay,
Ms. Diane Finley (Haldimand—Norfolk),Conservative,Nay,
Mr. Steven Fletcher (Charleswood—St. James—Assiniboia),Conservative,Nay,
Ms. Judy Foote (Random—Burin—St. George's),Liberal,Yea,
Mr. Jean-François Fortin (Haute-Gaspésie—La Mitis—Matane—Matapédia),Bloc Québécois,Yea,
Ms. Mylène Freeman (Argenteuil—Papineau—Mirabel),NDP,Yea,
Mr. Royal Galipeau (Ottawa—Orléans),Conservative,Nay,
Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke),Conservative,Nay,
Mr. Marc Garneau (Westmount—Ville-Marie),Liberal,Yea,
Mr. Jonathan Genest-Jourdain (Manicouagan),NDP,Yea,
Mr. Alain Giguère (Marc-Aurèle-Fortin),NDP,Yea,
Mrs. Shelly Glover (Saint Boniface),Conservative,Nay,
Mr. Yvon Godin (Acadie—Bathurst),NDP,Yea,
Mr. Robert Goguen (Moncton—Riverview—Dieppe),Conservative,Nay,
Mr. Ralph Goodale (Wascana),Liberal,Yea,
Mr. Gary Goodyear (Cambridge),Conservative,Nay,
Mr. Jacques Gourde (Lotbinière—Chutes-de-la-Chaudière),Conservative,Nay,
Mrs. Nina Grewal (Fleetwood—Port Kells),Conservative,Nay,
Mrs. Sadia Groguhé (Saint-Lambert),NDP,Yea,
Mr. Stephen Harper (Calgary Southwest),Conservative,Nay,
Mr. Richard Harris (Cariboo—Prince George),Conservative,Nay,
Mr. Jack Harris (St. John's East),NDP,Yea,
Mr. Dan Harris (Scarborough Southwest),NDP,Yea,
Mr. Bryan Hayes (Sault Ste. Marie),Conservative,Nay,
Mr. Russ Hiebert (South Surrey—White Rock—Cloverdale),Conservative,Nay,
Ms. Candice Hoeppner (Portage—Lisgar),Conservative,Nay,
Mr. Ed Holder (London West),Conservative,Nay,
Mr. Ted Hsu (Kingston and the Islands),Liberal,Yea,
Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing),NDP,Yea,
Mr. Bruce Hyer (Thunder Bay—Superior North),Independent,Yea,
Mr. Pierre Jacob (Brome—Missisquoi),NDP,Yea,
Ms. Roxanne James (Scarborough Centre),Conservative,Nay,
Mr. Brian Jean (Fort McMurray—Athabasca),Conservative,Nay,
Mr. Peter Julian (Burnaby—New Westminster),NDP,Yea,
Mr. Gerald Keddy (South Shore—St. Margaret's),Conservative,Nay,
Mr. Matthew Kellway (Beaches—East York),NDP,Yea,
Mr. Jason Kenney (Calgary Southeast),Conservative,Nay,
Mr. Peter Kent (Thornhill),Conservative,Nay,
Mr. Greg Kerr (West Nova),Conservative,Nay,
Mr. Ed Komarnicki (Souris—Moose Mountain),Conservative,Nay,
Mr. Daryl Kramp (Prince Edward—Hastings),Conservative,Nay,
Mr. Mike Lake (Edmonton—Mill Woods—Beaumont),Conservative,Nay,
Mr. Kevin Lamoureux (Winnipeg North),Liberal,Yea,
Mr. Jean-François Larose (Repentigny),NDP,Yea,
Ms. Alexandrine Latendresse (Louis-Saint-Laurent),NDP,Yea,
Mr. Denis Lebel (Roberval—Lac-Saint-Jean),Conservative,Nay,
Ms. Hélène LeBlanc (LaSalle—Émard),NDP,Yea,
Ms. Kellie Leitch (Simcoe—Grey),Conservative,Nay,
Mr. Pierre Lemieux (Glengarry—Prescott—Russell),Conservative,Nay,
Ms. Megan Leslie (Halifax),NDP,Yea,
Mr. Chungsen Leung (Willowdale),Conservative,Nay,
Ms. Laurin Liu (Rivière-des-Mille-Îles),NDP,Yea,
Mr. Wladyslaw Lizon (Mississauga East—Cooksville),Conservative,Nay,
Mr. Ben Lobb (Huron—Bruce),Conservative,Nay,
Mr. Tom Lukiwski (Regina—Lumsden—Lake Centre),Conservative,Nay,
Mr. James Lunney (Nanaimo—Alberni),Conservative,Nay,
Mr. Lawrence MacAulay (Cardigan),Liberal,Yea,
Mr. Peter MacKay (Central Nova),Conservative,Nay,
Mr. Dave MacKenzie (Oxford),Conservative,Nay,
Mr. Hoang Mai (Brossard—La Prairie),NDP,Yea,
Mr. Pat Martin (Winnipeg Centre),NDP,Yea,
Mr. Brian Masse (Windsor West),NDP,Yea,
Ms. Elizabeth May (Saanich—Gulf Islands),Green Party,Yea,
Mr. Colin Mayes (Okanagan—Shuswap),Conservative,Nay,
Mr. Phil McColeman (Brant),Conservative,Nay,
Mr. John McKay (Scarborough—Guildwood),Liberal,Yea,
Mrs. Cathy McLeod (Kamloops—Thompson—Cariboo),Conservative,Nay,
Mr. Ted Menzies (Macleod),Conservative,Nay,
Mr. Larry Miller (Bruce—Grey—Owen Sound),Conservative,Nay,
Mr. James Moore (Port Moody—Westwood—Port Coquitlam),Conservative,Nay,
Ms. Christine Moore (Abitibi—Témiscamingue),NDP,Yea,
Mr. Dany Morin (Chicoutimi—Le Fjord),NDP,Yea,
Ms. Marie-Claude Morin (Saint-Hyacinthe—Bagot),NDP,Yea,
Ms. Isabelle Morin (Notre-Dame-de-Grâce—Lachine),NDP,Yea,
Mrs. Maria Mourani (Ahuntsic),Bloc Québécois,Yea,
Ms. Joyce Murray (Vancouver Quadra),Liberal,Yea,
Mr. Rob Nicholson (Niagara Falls),Conservative,Nay,
Mr. Rick Norlock (Northumberland—Quinte West),Conservative,Nay,
Mr. Deepak Obhrai (Calgary East),Conservative,Nay,
Mr. Gordon O'Connor (Carleton—Mississippi Mills),Conservative,Nay,
Ms. Bev Oda (Durham),Conservative,Nay,
Mr. Joe Oliver (Eglinton—Lawrence),Conservative,Nay,
Mr. Ted Opitz (Etobicoke Centre),Conservative,Nay,
Mr. Massimo Pacetti (Saint-Léonard—Saint-Michel),Liberal,Yea,
Ms. Annick Papillon (Québec),NDP,Yea,
Mr. Christian Paradis (Mégantic—L'Érable),Conservative,Nay,
Mr. Claude Patry (Jonquière—Alma),NDP,Yea,
Ms. Ève Péclet (La Pointe-de-l'Île),NDP,Yea,
Mr. François Pilon (Laval—Les Îles),NDP,Yea,
Mr. Louis Plamondon (Bas-Richelieu—Nicolet—Bécancour),Bloc Québécois,Yea,
Mr. Pierre Poilievre (Nepean—Carleton),Conservative,Nay,
Mr. Joe Preston (Elgin—Middlesex—London),Conservative,Nay,
Mr. Bob Rae (Toronto Centre),Liberal,Yea,
Mr. John Rafferty (Thunder Bay—Rainy River),NDP,Yea,
Mr. Mathieu Ravignat (Pontiac),NDP,Yea,
Mr. Geoff Regan (Halifax West),Liberal,Yea,
Mr. Scott Reid (Lanark—Frontenac—Lennox and Addington),Conservative,Nay,
Ms. Michelle Rempel (Calgary Centre-North),Conservative,Nay,
Mr. Blake Richards (Wild Rose),Conservative,Nay,
Mr. Greg Rickford (Kenora),Conservative,Nay,
Mr. Gerry Ritz (Battlefords—Lloydminster),Conservative,Nay,
Mr. Romeo Saganash (Abitibi—Baie-James—Nunavik—Eeyou),NDP,Yea,
Mr. Jasbir Sandhu (Surrey North),NDP,Yea,
Mr. Andrew Saxton (North Vancouver),Conservative,Nay,
Mr. Francis Scarpaleggia (Lac-Saint-Louis),Liberal,Yea,
Mr. Gary Schellenberger (Perth—Wellington),Conservative,Nay,
Mr. Craig Scott (Toronto—Danforth),NDP,Yea,
Mr. Kyle Seeback (Brampton West),Conservative,Nay,
Ms. Judy A. Sgro (York West),Liberal,Yea,
Mrs. Gail Shea (Egmont),Conservative,Nay,
Mr. Bev Shipley (Lambton—Kent—Middlesex),Conservative,Nay,
Mr. Devinder Shory (Calgary Northeast),Conservative,Nay,
Mr. Scott Simms (Bonavista—Gander—Grand Falls—Windsor),Liberal,Yea,
Ms. Jinny Jogindera Sims (Newton—North Delta),NDP,Yea,
Ms. Rathika Sitsabaiesan (Scarborough—Rouge River),NDP,Yea,
Mr. Robert Sopuck (Dauphin—Swan River—Marquette),Conservative,Nay,
Mr. Kevin Sorenson (Crowfoot),Conservative,Nay,
Ms. Lise St-Denis (Saint-Maurice—Champlain),Liberal,Yea,
Mr. Kennedy Stewart (Burnaby—Douglas),NDP,Yea,
Mr. Brian Storseth (Westlock—St. Paul),Conservative,Nay,
Mr. Mark Strahl (Chilliwack—Fraser Canyon),Conservative,Nay,
Mr. Mike Sullivan (York South—Weston),NDP,Yea,
Mr. David Sweet (Ancaster—Dundas—Flamborough—Westdale),Conservative,Nay,
Mr. Lawrence Toet (Elmwood—Transcona),Conservative,Nay,
Mr. Vic Toews (Provencher),Conservative,Nay,
Mr. Philip Toone (Gaspésie—Îles-de-la-Madeleine),NDP,Yea,
Mr. Jonathan Tremblay (Montmorency—Charlevoix—Haute-Côte-Nord),NDP,Yea,
Mr. Bernard Trottier (Etobicoke—Lakeshore),Conservative,Nay,
Mr. Justin Trudeau (Papineau),Liberal,Yea,
Mrs. Susan Truppe (London North Centre),Conservative,Nay,
Mr. Merv Tweed (Brandon—Souris),Conservative,Nay,
Mr. Tim Uppal (Edmonton—Sherwood Park),Conservative,Nay,
Mr. Bernard Valcourt (Madawaska—Restigouche),Conservative,Nay,
Mr. Dave Van Kesteren (Chatham-Kent—Essex),Conservative,Nay,
Mr. Peter Van Loan (York—Simcoe),Conservative,Nay,
Mr. Maurice Vellacott (Saskatoon—Wanuskewin),Conservative,Nay,
Mr. Mike Wallace (Burlington),Conservative,Nay,
Mr. Mark Warawa (Langley),Conservative,Nay,
Mr. Chris Warkentin (Peace River),Conservative,Nay,
Mr. Jeff Watson (Essex),Conservative,Nay,
Mr. John Weston (West Vancouver—Sunshine Coast—Sea to Sky Country),Conservative,Nay,
Mr. Rodney Weston (Saint John),Conservative,Nay,
Mr. John Williamson (New Brunswick Southwest),Conservative,Nay,
Mrs. Alice Wong (Richmond),Conservative,Nay,
Mr. Stephen Woodworth (Kitchener Centre),Conservative,Nay,
Mrs. Lynne Yelich (Blackstrap),Conservative,Nay,
Mr. Terence Young (Oakville),Conservative,Nay,
Ms. Wai Young (Vancouver South),Conservative,Nay,
Mr. Bob Zimmer (Prince George—Peace River),Conservative,Nay,
